data,denominazione_regione,nuovi_positivi,totale_positivi,tamponi_settimanali,tamponi_positivi_settimanali,tamponi_test_antigenico_rapido,totale_positivi_test_antigenico_rapido
2024-03-13,Veneto,128,9718,15889.0,31.0,27129174.0,1691144.0
2024-03-06,Abruzzo,22,8439,1336.0,3.0,5048865.0,424903.0
2024-03-06,Basilicata,2,9878,473.0,2.0,670284.0,131248.0
2024-03-06,Calabria,22,3462,1937.0,13.0,2571926.0,450898.0
2024-03-06,Campania,53,10654,17459.0,48.0,12102801.0,1588324.0
2024-03-06,Emilia-Romagna,60,294,5681.0,43.0,9253563.0,1110283.0
2024-03-06,Friuli-Venezia Giulia,19,295,1009.0,6.0,3989483.0,356221.0
2024-03-06,Lazio,131,60909,12005.0,93.0,17783011.0,1488038.0
2024-03-06,Liguria,13,6,1860.0,11.0,4426665.0,401343.0
2024-03-06,Lombardia,288,601,21413.0,153.0,29942727.0,2786044.0
2024-03-06,Marche,22,9,618.0,22.0,1782385.0,513552.0
2024-03-06,Molise,2,4,270.0,1.0,296876.0,74453.0
2024-03-06,Piemonte,51,54639,12191.0,46.0,17361349.0,1284140.0
2024-03-06,Puglia,51,405,9218.0,49.0,9715126.0,1172918.0
2024-03-06,Sardegna,8,9486,1686.0,8.0,3332029.0,346119.0
2024-03-06,Sicilia,24,903,108.0,22.0,11467377.0,1291651.0
2024-03-06,Toscana,67,261,7694.0,24.0,10163102.0,921275.0
2024-03-06,Trentino-Alto Adige,13,10,321.0,9.0,2213405.0,207631.0
2024-03-06,Umbria,10,553,1242.0,7.0,3404001.0,298364.0
2024-03-06,Valle d'Aosta,2,3,256.0,2.0,459457.0,35967.0
2024-03-06,Veneto,138,9713,15561.0,34.0,27113285.0,1691113.0
2024-02-28,Abruzzo,27,8444,1469.0,11.0,5047529.0,424900.0
2024-02-28,Basilicata,1,9880,489.0,0.0,669811.0,131246.0
2024-02-28,Calabria,19,3479,1933.0,15.0,2569989.0,450885.0
2024-02-28,Campania,74,10670,17314.0,65.0,12085342.0,1588276.0
2024-02-28,Emilia-Romagna,65,383,5542.0,47.0,9247882.0,1110240.0
2024-02-28,Friuli-Venezia Giulia,22,300,1072.0,13.0,3988474.0,356215.0
2024-02-28,Lazio,118,60874,11735.0,109.0,17771006.0,1487945.0
2024-02-28,Liguria,11,13,2153.0,8.0,4424805.0,401332.0
2024-02-28,Lombardia,230,716,20632.0,164.0,29921314.0,2785891.0
2024-02-28,Marche,5,7,427.0,5.0,1781767.0,513530.0
2024-02-28,Molise,0,2,313.0,0.0,296606.0,74452.0
2024-02-28,Piemonte,79,54776,12485.0,75.0,17349158.0,1284094.0
2024-02-28,Puglia,102,552,9809.0,103.0,9705908.0,1172869.0
2024-02-28,Sardegna,20,9490,1720.0,20.0,3330343.0,346111.0
2024-02-28,Sicilia,22,930,118.0,15.0,11467269.0,1291629.0
2024-02-28,Toscana,74,358,7937.0,17.0,10155408.0,921251.0
2024-02-28,Trentino-Alto Adige,15,11,310.0,3.0,2213084.0,207622.0
2024-02-28,Umbria,9,556,1251.0,6.0,3402759.0,298357.0
2024-02-28,Valle d'Aosta,4,5,244.0,2.0,459201.0,35965.0
2024-02-28,Veneto,206,9742,16296.0,70.0,27097724.0,1691079.0
2024-02-21,Abruzzo,35,8447,1507.0,8.0,5046060.0,424889.0
2024-02-21,Basilicata,3,9887,485.0,3.0,669322.0,131246.0
2024-02-21,Calabria,33,3499,1976.0,26.0,2568056.0,450870.0
2024-02-21,Campania,128,10699,17580.0,116.0,12068028.0,1588211.0
2024-02-21,Emilia-Romagna,86,485,5774.0,65.0,9242340.0,1110193.0
2024-02-21,Friuli-Venezia Giulia,38,293,1159.0,20.0,3987402.0,356202.0
2024-02-21,Lazio,215,60187,14908.0,196.0,17759271.0,1487836.0
2024-02-21,Liguria,30,22,2428.0,28.0,4422652.0,401324.0
2024-02-21,Lombardia,354,939,21760.0,251.0,29900682.0,2785727.0
2024-02-21,Marche,23,7,602.0,22.0,1781340.0,513525.0
2024-02-21,Molise,2,3,332.0,1.0,296293.0,74452.0
2024-02-21,Piemonte,99,54924,12317.0,91.0,17336673.0,1284019.0
2024-02-21,Puglia,114,590,13416.0,108.0,9696099.0,1172766.0
2024-02-21,Sardegna,17,9487,1880.0,17.0,3328623.0,346091.0
2024-02-21,Sicilia,10,930,108.0,2.0,11467151.0,1291614.0
2024-02-21,Toscana,100,431,8121.0,37.0,10147471.0,921234.0
2024-02-21,Trentino-Alto Adige,28,21,367.0,11.0,2212774.0,207619.0
2024-02-21,Umbria,15,573,1342.0,8.0,3401508.0,298351.0
2024-02-21,Valle d'Aosta,1,3,239.0,1.0,458957.0,35963.0
2024-02-21,Veneto,276,9773,20151.0,69.0,27081428.0,1691009.0
2024-02-14,Abruzzo,62,8741,1600.0,18.0,5044553.0,424881.0
2024-02-14,Basilicata,3,9891,457.0,3.0,668837.0,131243.0
2024-02-14,Calabria,61,3521,2096.0,48.0,2566080.0,450844.0
2024-02-14,Campania,170,10674,17205.0,157.0,12050448.0,1588095.0
2024-02-14,Emilia-Romagna,128,641,5916.0,103.0,9236566.0,1110128.0
2024-02-14,Friuli-Venezia Giulia,48,333,1342.0,31.0,3986243.0,356182.0
2024-02-14,Lazio,290,59846,13568.0,254.0,17744363.0,1487640.0
2024-02-14,Liguria,47,29,2533.0,45.0,4420224.0,401296.0
2024-02-14,Lombardia,447,1403,22958.0,353.0,29878922.0,2785476.0
2024-02-14,Marche,33,10,764.0,33.0,1780738.0,513503.0
2024-02-14,Molise,1,49,307.0,0.0,295961.0,74451.0
2024-02-14,Piemonte,117,55083,10548.0,106.0,17324356.0,1283928.0
2024-02-14,Puglia,159,946,9943.0,148.0,9682683.0,1172658.0
2024-02-14,Sardegna,22,9472,1729.0,21.0,3326743.0,346074.0
2024-02-14,Sicilia,27,1082,157.0,8.0,11467043.0,1291612.0
2024-02-14,Toscana,154,508,7263.0,52.0,10139350.0,921197.0
2024-02-14,Trentino-Alto Adige,30,24,393.0,12.0,2212407.0,207608.0
2024-02-14,Umbria,26,587,1351.0,17.0,3400166.0,298343.0
2024-02-14,Valle d'Aosta,4,6,209.0,4.0,458718.0,35962.0
2024-02-14,Veneto,394,9835,13555.0,107.0,27061277.0,1690940.0
2024-02-07,Abruzzo,68,8861,1645.0,26.0,5042953.0,424863.0
2024-02-07,Basilicata,4,9895,550.0,4.0,668380.0,131240.0
2024-02-07,Calabria,69,3517,2170.0,54.0,2563984.0,450796.0
2024-02-07,Campania,245,10713,13976.0,229.0,12033243.0,1587938.0
2024-02-07,Emilia-Romagna,183,858,6074.0,144.0,9230650.0,1110025.0
2024-02-07,Friuli-Venezia Giulia,78,363,1280.0,54.0,3984901.0,356151.0
2024-02-07,Lazio,394,59763,13539.0,374.0,17730795.0,1487386.0
2024-02-07,Liguria,60,45,2573.0,51.0,4417691.0,401251.0
2024-02-07,Lombardia,628,1997,23726.0,467.0,29855964.0,2785123.0
2024-02-07,Marche,46,18,858.0,42.0,1779974.0,513470.0
2024-02-07,Molise,8,183,343.0,0.0,295654.0,74451.0
2024-02-07,Piemonte,151,55225,12904.0,143.0,17313808.0,1283822.0
2024-02-07,Puglia,210,1804,10274.0,177.0,9672740.0,1172510.0
2024-02-07,Sardegna,10,9535,1866.0,10.0,3325014.0,346053.0
2024-02-07,Sicilia,44,1122,109.0,6.0,11466886.0,1291604.0
2024-02-07,Toscana,198,617,5713.0,67.0,10132087.0,921145.0
2024-02-07,Trentino-Alto Adige,31,29,448.0,12.0,2212014.0,207596.0
2024-02-07,Umbria,33,607,1397.0,20.0,3398815.0,298326.0
2024-02-07,Valle d'Aosta,4,8,270.0,4.0,458509.0,35958.0
2024-02-07,Veneto,528,9882,17688.0,143.0,27047722.0,1690833.0
2024-01-31,Abruzzo,134,9036,1772.0,20.0,5041308.0,424837.0
2024-01-31,Basilicata,6,9901,635.0,6.0,667830.0,131236.0
2024-01-31,Calabria,117,3574,2308.0,77.0,2561814.0,450742.0
2024-01-31,Campania,349,10800,18994.0,313.0,12019267.0,1587709.0
2024-01-31,Emilia-Romagna,202,1141,6364.0,124.0,9224576.0,1109881.0
2024-01-31,Friuli-Venezia Giulia,59,346,1278.0,39.0,3983621.0,356097.0
2024-01-31,Lazio,476,59561,14884.0,447.0,17717256.0,1487012.0
2024-01-31,Liguria,80,57,2728.0,72.0,4415118.0,401200.0
2024-01-31,Lombardia,817,2727,24385.0,636.0,29832238.0,2784656.0
2024-01-31,Marche,80,25,933.0,78.0,1779116.0,513428.0
2024-01-31,Molise,12,324,366.0,3.0,295311.0,74451.0
2024-01-31,Piemonte,225,55407,13382.0,210.0,17300904.0,1283679.0
2024-01-31,Puglia,289,5310,11087.0,270.0,9662466.0,1172333.0
2024-01-31,Sardegna,22,9546,1991.0,22.0,3323148.0,346043.0
2024-01-31,Sicilia,38,1434,124.0,5.0,11466777.0,1291598.0
2024-01-31,Toscana,203,912,7816.0,97.0,10126374.0,921078.0
2024-01-31,Trentino-Alto Adige,68,32,464.0,14.0,2211566.0,207584.0
2024-01-31,Umbria,41,642,1421.0,32.0,3397418.0,298306.0
2024-01-31,Valle d'Aosta,5,14,237.0,3.0,458239.0,35954.0
2024-01-31,Veneto,636,9946,18017.0,179.0,27030034.0,1690690.0
2024-01-24,Abruzzo,179,9253,2002.0,50.0,5039536.0,424817.0
2024-01-24,Basilicata,22,9903,638.0,22.0,667195.0,131230.0
2024-01-24,Calabria,170,3592,2498.0,136.0,2559506.0,450665.0
2024-01-24,Campania,598,11151,20189.0,540.0,12000273.0,1587396.0
2024-01-24,Emilia-Romagna,316,1676,6522.0,245.0,9218212.0,1109757.0
2024-01-24,Friuli-Venezia Giulia,95,396,1487.0,57.0,3982343.0,356058.0
2024-01-24,Lazio,742,59362,15624.0,697.0,17702372.0,1486565.0
2024-01-24,Liguria,111,78,2965.0,107.0,4412390.0,401128.0
2024-01-24,Lombardia,970,4023,26008.0,765.0,29807853.0,2784020.0
2024-01-24,Marche,96,34,916.0,94.0,1778183.0,513350.0
2024-01-24,Molise,18,312,389.0,10.0,294945.0,74448.0
2024-01-24,Piemonte,326,55611,14422.0,305.0,17287522.0,1283469.0
2024-01-24,Puglia,770,8128,11914.0,722.0,9651379.0,1172063.0
2024-01-24,Sardegna,68,9558,2358.0,68.0,3321157.0,346021.0
2024-01-24,Sicilia,97,1406,145.0,12.0,11466653.0,1291593.0
2024-01-24,Toscana,318,1411,7952.0,160.0,10118558.0,920981.0
2024-01-24,Trentino-Alto Adige,59,50,551.0,23.0,2211102.0,207570.0
2024-01-24,Umbria,72,724,1632.0,59.0,3395997.0,298274.0
2024-01-24,Valle d'Aosta,8,21,257.0,4.0,458002.0,35951.0
2024-01-24,Veneto,775,9995,18553.0,257.0,27012017.0,1690511.0
2024-01-17,Abruzzo,315,9602,2748.0,132.0,5037534.0,424767.0
2024-01-17,Basilicata,35,9895,748.0,34.0,666557.0,131208.0
2024-01-17,Calabria,294,3898,2829.0,254.0,2557008.0,450529.0
2024-01-17,Campania,1247,12506,22749.0,1144.0,11980084.0,1586856.0
2024-01-17,Emilia-Romagna,465,2756,6678.0,380.0,9211690.0,1109512.0
2024-01-17,Friuli-Venezia Giulia,183,490,1818.0,135.0,3980856.0,356001.0
2024-01-17,Lazio,1598,59140,21655.0,1507.0,17686748.0,1485868.0
2024-01-17,Liguria,213,99,3373.0,201.0,4409425.0,401021.0
2024-01-17,Lombardia,1523,5899,28826.0,1191.0,29781845.0,2783255.0
2024-01-17,Marche,167,83,1103.0,162.0,1777267.0,513256.0
2024-01-17,Molise,38,601,438.0,18.0,294556.0,74438.0
2024-01-17,Piemonte,510,55824,15332.0,492.0,17273100.0,1283164.0
2024-01-17,Puglia,1041,8018,13719.0,983.0,9639465.0,1171341.0
2024-01-17,Sardegna,93,9589,2543.0,93.0,3318799.0,345953.0
2024-01-17,Sicilia,121,1508,158.0,75.0,11466508.0,1291581.0
2024-01-17,Toscana,472,2181,9032.0,221.0,10110606.0,920821.0
2024-01-17,Trentino-Alto Adige,114,104,644.0,46.0,2210551.0,207547.0
2024-01-17,Umbria,120,971,1788.0,99.0,3394365.0,298215.0
2024-01-17,Valle d'Aosta,8,28,289.0,3.0,457745.0,35947.0
2024-01-17,Veneto,1118,10170,19880.0,318.0,26993464.0,1690254.0
2024-01-10,Abruzzo,661,10173,0.0,0.0,5034786.0,424635.0
2024-01-10,Basilicata,77,9877,0.0,0.0,665809.0,131174.0
2024-01-10,Calabria,633,4276,0.0,0.0,2554179.0,450275.0
2024-01-10,Campania,3021,14151,0.0,0.0,11957335.0,1585712.0
2024-01-10,Emilia-Romagna,939,4280,0.0,0.0,9205012.0,1109132.0
2024-01-10,Friuli-Venezia Giulia,341,631,0.0,0.0,3979038.0,355866.0
2024-01-10,Lazio,3490,58768,0.0,0.0,17665093.0,1484361.0
2024-01-10,Liguria,423,158,0.0,0.0,4406052.0,400820.0
2024-01-10,Lombardia,2971,8149,0.0,0.0,29753019.0,2782064.0
2024-01-10,Marche,410,140,0.0,0.0,1776164.0,513094.0
2024-01-10,Molise,78,931,0.0,0.0,294118.0,74420.0
2024-01-10,Piemonte,1005,56051,0.0,0.0,17257768.0,1282672.0
2024-01-10,Puglia,2270,11822,0.0,0.0,9625746.0,1170358.0
2024-01-10,Sardegna,252,9542,0.0,0.0,3316256.0,345860.0
2024-01-10,Sicilia,242,1673,0.0,0.0,11466350.0,1291506.0
2024-01-10,Toscana,1107,3556,0.0,0.0,10101574.0,920600.0
2024-01-10,Trentino-Alto Adige,184,169,0.0,0.0,2209907.0,207501.0
2024-01-10,Umbria,285,1390,0.0,0.0,3392577.0,298116.0
2024-01-10,Valle d'Aosta,32,40,0.0,0.0,457456.0,35944.0
2024-01-10,Veneto,2524,10641,0.0,0.0,26973584.0,1689936.0
